Latitude/Longitude,Temperature (F),Temp min (F),Temp max (F),Precipitation (In),Precip Type,Humidity,Wind speed (Mph),Wind gust (Mph),Wind direction (cardinal),CAD 911 Number,Zone Number,ESZ,Date & Time,Event
27.41355422392606/-82.42773936740639,78,76,87,0.15525000000000003,rain,92.22,21.6,38.745000000000005,120.0,N80,N80,580,2027-09-17 17:20:00,Olivia
27.44964845888914/-82.63872640241588,78,76,87,0.16335,rain,92.27,21.465000000000003,39.015,120.0,W50,W50,350,2027-09-17 17:20:00,Olivia
27.43756032249264/-82.56105489081881,78,75,87,0.17685,rain,92.49,20.52,38.205000000000005,120.0,W30,W30,330,2027-09-17 17:20:00,Olivia
27.43718857770742/-82.49526276632398,78,76,87,0.16335,rain,92.41,20.790000000000003,38.07,120.0,E50,E50,150,2027-09-17 17:20:00,Olivia
27.4079906908935/-82.49381870885438,78,75,87,0.16335,rain,92.46,20.655,37.800000000000004,120.0,E60,E60,160,2027-09-17 17:20:00,Olivia
27.48091629798749/-82.43623531900593,78,76,87,0.14445,rain,92.0,22.545,39.55500000000001,120.0,N70,N70,570,2027-09-17 17:20:00,Olivia
27.42497082223545/-82.53885956314242,78,75,87,0.243,rain,92.55,18.900000000000002,40.635000000000005,110.0,E20,E20,120,2027-09-17 16:00:00,Olivia
27.40958230929196/-82.56607332708364,78,75,87,0.24435,rain,92.54,18.765,43.605,110.0,E30,E30,130,2027-09-17 16:00:00,Olivia
27.43756032249264/-82.56105489081881,78,75,87,0.2403,rain,92.55,19.035,41.580000000000005,110.0,W30,W30,330,2027-09-17 16:00:00,Olivia
27.58244732780023/-82.47046351483293,79,77,88,0.14445,rain,92.76,25.785000000000004,44.28,116.0,N30,N30,530,2027-09-17 16:00:00,Olivia
27.51337266681446/-82.7160042494716,79,77,87,0.16875,rain,92.8,24.3,43.74,116.0,W80,W80,380,2027-09-17 16:00:00,Olivia
27.52844207484047/-82.73131060040626,79,77,88,0.15660000000000002,rain,92.85,25.245,44.14500000000001,117.0,W70,W70,370,2027-09-17 16:00:00,Olivia
27.43718857770742/-82.49526276632398,78,76,87,0.2349,rain,92.56,19.44,40.905,111.0,E50,E50,150,2027-09-17 16:00:00,Olivia
27.4079906908935/-82.49381870885438,78,75,87,0.23895,rain,92.55,19.17,40.5,110.0,E60,E60,160,2027-09-17 16:00:00,Olivia
27.55013563136573/-82.17022585799779,78,77,88,0.15525000000000003,rain,92.42,24.57,43.470000000000006,113.0,N50,N50,550,2027-09-17 16:00:00,Olivia
27.4920066298147/-82.50196786939364,78,76,87,0.21465,rain,92.61,20.925,41.85,112.0,E40,E40,140,2027-09-17 16:00:00,Olivia
27.4113915222411/-82.63641742330496,78,76,87,0.2322,rain,92.57,19.575000000000003,41.98500000000001,111.0,W95,W95,395,2027-09-17 16:00:00,Olivia
27.48091629798749/-82.43623531900593,78,76,87,0.20520000000000002,rain,92.62,21.465000000000003,41.98500000000001,112.0,N70,N70,570,2027-09-17 16:00:00,Olivia
27.57521237910287/-82.58438613832386,79,77,88,0.14445,rain,92.89,26.055000000000003,44.550000000000004,117.0,N10,N10,510,2027-09-17 16:00:00,Olivia
27.48566734980852/-82.57935903047095,78,76,87,0.22005000000000002,rain,92.61,20.52,41.98500000000001,112.0,W10,W10,310,2027-09-17 16:00:00,Olivia
27.48534636382016/-82.54659978322104,78,76,87,0.22275000000000003,rain,92.6,20.385,41.715,111.0,E10,E10,110,2027-09-17 16:00:00,Olivia
27.45564167051887/-82.57125875181734,78,76,87,0.2349,rain,92.57,19.44,41.580000000000005,111.0,W20,W20,320,2027-09-17 16:00:00,Olivia
27.50413881751056/-82.64579861863763,78,76,87,0.1944,rain,92.7,22.410000000000004,42.795,114.0,W60,W60,360,2027-09-17 16:00:00,Olivia
27.46814086298033/-82.70183801706406,78,76,87,0.1971,rain,92.69,22.275000000000002,42.795,113.0,W90,W90,399,2027-09-17 16:00:00,Olivia
27.44964845888914/-82.63872640241588,78,76,87,0.22410000000000002,rain,92.6,20.25,41.98500000000001,111.0,W50,W50,350,2027-09-17 16:00:00,Olivia
27.51631940991088/-82.32950123468633,78,77,87,0.16605,rain,92.64,24.165,43.2,114.0,N40,N40,540,2027-09-17 16:00:00,Olivia
27.42519527588937/-82.593902809873,78,75,87,0.2403,rain,92.55,19.035,42.120000000000005,110.0,W40,W40,340,2027-09-17 16:00:00,Olivia
27.41355422392606/-82.42773936740639,78,76,87,0.2214,rain,92.58,20.385,41.31,111.0,N80,N80,580,2027-09-17 16:00:00,Olivia
27.57521237910287/-82.52810297841918,79,77,88,0.14985,rain,92.81,25.650000000000002,44.28,117.0,N20,N20,520,2027-09-17 16:00:00,Olivia
27.34076849562474/-82.154246879885,79,76,88,0.3375,rain,93.12,20.25,40.635000000000005,118.0,N60,N60,560,2027-09-17 16:00:00,Olivia
27.48091629798749/-82.43623531900593,78,76,87,0.0054,rain,91.69,26.865,42.525000000000006,101.0,N70,N70,570,2027-09-17 14:40:00,Olivia
27.40958230929196/-82.56607332708364,78,75,87,0.0,,92.53,26.595000000000002,41.98500000000001,100.0,E30,E30,130,2027-09-17 14:40:00,Olivia
27.34076849562474/-82.154246879885,78,76,88,0.04995,rain,92.46,22.545,38.88,116.0,N60,N60,560,2027-09-17 14:40:00,Olivia
27.48566734980852/-82.57935903047095,78,76,87,0.004050000000000001,rain,92.01,26.730000000000004,42.255,101.0,W10,W10,310,2027-09-17 14:40:00,Olivia
27.48534636382016/-82.54659978322104,78,76,87,0.0027,rain,92.05,26.730000000000004,42.255,101.0,E10,E10,110,2027-09-17 14:40:00,Olivia
27.57521237910287/-82.52810297841918,79,77,88,0.013500000000000002,rain,90.44,27.405,43.470000000000006,103.0,N20,N20,520,2027-09-17 14:40:00,Olivia
27.43718857770742/-82.49526276632398,78,76,87,0.00135,rain,92.33,26.595000000000002,42.120000000000005,100.0,E50,E50,150,2027-09-17 14:40:00,Olivia
27.41355422392606/-82.42773936740639,78,76,87,0.004050000000000001,rain,92.04,26.730000000000004,42.255,101.0,N80,N80,580,2027-09-17 14:40:00,Olivia
27.51631940991088/-82.32950123468633,79,77,87,0.01215,rain,90.88,26.865,43.065,102.0,N40,N40,540,2027-09-17 14:40:00,Olivia
27.45564167051887/-82.57125875181734,78,76,87,0.00135,rain,92.34,26.595000000000002,42.120000000000005,100.0,W20,W20,320,2027-09-17 14:40:00,Olivia
27.4113915222411/-82.63641742330496,78,76,87,0.00135,rain,92.28,26.730000000000004,42.120000000000005,100.0,W95,W95,395,2027-09-17 14:40:00,Olivia
27.44964845888914/-82.63872640241588,78,76,87,0.0027,rain,92.09,26.730000000000004,42.255,101.0,W50,W50,350,2027-09-17 14:40:00,Olivia
27.52844207484047/-82.73131060040626,79,77,88,0.01215,rain,90.56,27.54,43.470000000000006,103.0,W70,W70,370,2027-09-17 14:40:00,Olivia
27.42519527588937/-82.593902809873,78,75,87,0.0,,92.44,26.595000000000002,41.98500000000001,100.0,W40,W40,340,2027-09-17 14:40:00,Olivia
27.51337266681446/-82.7160042494716,79,77,87,0.0108,rain,90.84,27.405,43.2,103.0,W80,W80,380,2027-09-17 14:40:00,Olivia
27.4079906908935/-82.49381870885438,78,75,87,0.00135,rain,92.41,26.595000000000002,41.98500000000001,100.0,E60,E60,160,2027-09-17 14:40:00,Olivia
27.58244732780023/-82.47046351483293,79,77,88,0.01485,rain,90.37,27.27,43.605,103.0,N30,N30,530,2027-09-17 14:40:00,Olivia
27.55013563136573/-82.17022585799779,79,77,88,0.01485,rain,90.39,26.730000000000004,43.470000000000006,103.0,N50,N50,550,2027-09-17 14:40:00,Olivia
27.57521237910287/-82.58438613832386,79,77,88,0.01485,rain,90.3,27.675,43.74,104.0,N10,N10,510,2027-09-17 14:40:00,Olivia
27.46814086298033/-82.70183801706406,78,76,87,0.006750000000000001,rain,91.47,27.0,42.660000000000004,102.0,W90,W90,399,2027-09-17 14:40:00,Olivia
27.42497082223545/-82.53885956314242,78,75,87,0.0,,92.5,26.595000000000002,41.98500000000001,100.0,E20,E20,120,2027-09-17 14:40:00,Olivia
27.4920066298147/-82.50196786939364,78,76,87,0.004050000000000001,rain,91.88,26.730000000000004,42.39,101.0,E40,E40,140,2027-09-17 14:40:00,Olivia
27.43756032249264/-82.56105489081881,78,75,87,0.0,,92.46,26.595000000000002,41.98500000000001,100.0,W30,W30,330,2027-09-17 14:40:00,Olivia
27.50413881751056/-82.64579861863763,78,76,87,0.006750000000000001,rain,91.41,27.135000000000005,42.795,102.0,W60,W60,360,2027-09-17 14:40:00,Olivia
27.42497082223545/-82.53885956314242,77,75,87,0.1215,rain,93.35,18.765,40.230000000000004,100.0,E20,E20,120,2027-09-17 13:20:00,Olivia
27.48534636382016/-82.54659978322104,77,76,87,0.10800000000000001,rain,93.08,19.575000000000003,40.230000000000004,101.0,E10,E10,110,2027-09-17 13:20:00,Olivia
27.45564167051887/-82.57125875181734,77,76,87,0.1161,rain,93.22,19.035,40.230000000000004,100.0,W20,W20,320,2027-09-17 13:20:00,Olivia
27.55013563136573/-82.17022585799779,78,77,88,0.05535,rain,92.09,22.815,40.230000000000004,103.0,N50,N50,550,2027-09-17 13:20:00,Olivia
27.57521237910287/-82.52810297841918,78,77,88,0.06345,rain,92.23,22.275000000000002,40.230000000000004,103.0,N20,N20,520,2027-09-17 13:20:00,Olivia
27.41355422392606/-82.42773936740639,77,76,87,0.10800000000000001,rain,93.09,19.575000000000003,40.230000000000004,101.0,N80,N80,580,2027-09-17 13:20:00,Olivia
27.4113915222411/-82.63641742330496,77,76,87,0.11475000000000002,rain,93.18,19.17,40.230000000000004,100.0,W95,W95,395,2027-09-17 13:20:00,Olivia
27.43718857770742/-82.49526276632398,77,76,87,0.1161,rain,93.25,19.035,40.230000000000004,100.0,E50,E50,150,2027-09-17 13:20:00,Olivia
27.48091629798749/-82.43623531900593,77,76,87,0.0972,rain,92.88,20.25,40.230000000000004,101.0,N70,N70,570,2027-09-17 13:20:00,Olivia
27.44964845888914/-82.63872640241588,77,76,87,0.10935000000000002,rain,93.09,19.44,40.230000000000004,101.0,W50,W50,350,2027-09-17 13:20:00,Olivia
27.52844207484047/-82.73131060040626,78,77,88,0.06885,rain,92.32,21.87,40.230000000000004,103.0,W70,W70,370,2027-09-17 13:20:00,Olivia
27.42519527588937/-82.593902809873,77,75,87,0.12015,rain,93.25,18.900000000000002,40.230000000000004,100.0,W40,W40,340,2027-09-17 13:20:00,Olivia
27.58244732780023/-82.47046351483293,78,77,88,0.0594,rain,92.16,22.545,40.230000000000004,103.0,N30,N30,530,2027-09-17 13:20:00,Olivia
27.34076849562474/-82.154246879885,78,76,88,0.07965,rain,92.17,19.305000000000003,32.67,108.0,N60,N60,560,2027-09-17 13:20:00,Olivia
27.46814086298033/-82.70183801706406,77,76,87,0.09315000000000001,rain,92.77,20.52,40.230000000000004,102.0,W90,W90,399,2027-09-17 13:20:00,Olivia
27.51631940991088/-82.32950123468633,78,77,87,0.0729,rain,92.41,21.735000000000003,40.230000000000004,102.0,N40,N40,540,2027-09-17 13:20:00,Olivia
27.50413881751056/-82.64579861863763,77,76,87,0.0918,rain,92.75,20.52,40.230000000000004,102.0,W60,W60,360,2027-09-17 13:20:00,Olivia
27.40958230929196/-82.56607332708364,77,75,87,0.1215,rain,93.22,18.765,40.230000000000004,100.0,E30,E30,130,2027-09-17 13:20:00,Olivia
27.4920066298147/-82.50196786939364,77,76,87,0.10395,rain,92.99,19.845,40.230000000000004,101.0,E40,E40,140,2027-09-17 13:20:00,Olivia
27.48566734980852/-82.57935903047095,77,76,87,0.10800000000000001,rain,93.05,19.575000000000003,40.230000000000004,101.0,W10,W10,310,2027-09-17 13:20:00,Olivia
27.43756032249264/-82.56105489081881,77,75,87,0.12015,rain,93.28,18.900000000000002,40.230000000000004,100.0,W30,W30,330,2027-09-17 13:20:00,Olivia
27.51337266681446/-82.7160042494716,78,77,87,0.0756,rain,92.46,21.465000000000003,40.230000000000004,103.0,W80,W80,380,2027-09-17 13:20:00,Olivia
27.4079906908935/-82.49381870885438,77,75,87,0.1188,rain,93.31,18.900000000000002,40.230000000000004,100.0,E60,E60,160,2027-09-17 13:20:00,Olivia
27.57521237910287/-82.58438613832386,78,77,88,0.06075,rain,92.18,22.410000000000004,40.230000000000004,104.0,N10,N10,510,2027-09-17 13:20:00,Olivia
27.50413881751056/-82.64579861863763,77,76,87,0.0297,rain,92.7,21.465000000000003,36.855000000000004,110.0,W60,W60,360,2027-09-17 12:00:00,Olivia
27.41355422392606/-82.42773936740639,77,76,87,0.03375,rain,92.99,19.980000000000004,34.29,109.0,N80,N80,580,2027-09-17 12:00:00,Olivia
27.45564167051887/-82.57125875181734,77,76,87,0.03375,rain,93.22,19.17,33.480000000000004,110.0,W20,W20,320,2027-09-17 12:00:00,Olivia
27.43718857770742/-82.49526276632398,77,76,87,0.0351,rain,93.21,19.305000000000003,33.345,110.0,E50,E50,150,2027-09-17 12:00:00,Olivia
27.42497082223545/-82.53885956314242,77,75,87,0.0351,rain,93.35,18.765,32.805,110.0,E20,E20,120,2027-09-17 12:00:00,Olivia
27.42519527588937/-82.593902809873,77,75,87,0.032400000000000005,rain,93.25,18.900000000000002,33.075,110.0,W40,W40,340,2027-09-17 12:00:00,Olivia
27.44964845888914/-82.63872640241588,77,76,87,0.032400000000000005,rain,93.07,19.71,34.425000000000004,110.0,W50,W50,350,2027-09-17 12:00:00,Olivia
27.34076849562474/-82.154246879885,78,76,88,0.0216,rain,90.76,19.980000000000004,33.21,110.0,N60,N60,560,2027-09-17 12:00:00,Olivia
27.4079906908935/-82.49381870885438,77,75,87,0.0351,rain,93.28,19.035,33.075,110.0,E60,E60,160,2027-09-17 12:00:00,Olivia
27.4920066298147/-82.50196786939364,77,76,87,0.032400000000000005,rain,92.88,20.385,34.965,109.0,E40,E40,140,2027-09-17 12:00:00,Olivia
27.46814086298033/-82.70183801706406,77,76,87,0.0297,rain,92.73,21.330000000000002,36.72,110.0,W90,W90,399,2027-09-17 12:00:00,Olivia
27.52844207484047/-82.73131060040626,78,77,88,0.0243,rain,92.21,23.760000000000005,39.69,109.0,W70,W70,370,2027-09-17 12:00:00,Olivia
27.43756032249264/-82.56105489081881,77,75,87,0.03375,rain,93.28,18.900000000000002,32.94,110.0,W30,W30,330,2027-09-17 12:00:00,Olivia
27.48091629798749/-82.43623531900593,77,76,87,0.032400000000000005,rain,92.72,20.790000000000003,35.505,109.0,N70,N70,570,2027-09-17 12:00:00,Olivia
27.51337266681446/-82.7160042494716,78,77,87,0.025650000000000003,rain,92.37,22.950000000000003,38.745000000000005,109.0,W80,W80,380,2027-09-17 12:00:00,Olivia
27.4113915222411/-82.63641742330496,77,76,87,0.032400000000000005,rain,93.17,19.305000000000003,33.75,110.0,W95,W95,395,2027-09-17 12:00:00,Olivia
27.57521237910287/-82.52810297841918,78,77,88,0.0243,rain,92.07,24.03,39.825,109.0,N20,N20,520,2027-09-17 12:00:00,Olivia
27.48566734980852/-82.57935903047095,77,76,87,0.032400000000000005,rain,93.04,19.980000000000004,34.695,110.0,W10,W10,310,2027-09-17 12:00:00,Olivia
27.48534636382016/-82.54659978322104,77,76,87,0.032400000000000005,rain,93.07,19.845,34.425000000000004,110.0,E10,E10,110,2027-09-17 12:00:00,Olivia
27.55013563136573/-82.17022585799779,78,77,88,0.028350000000000004,rain,91.67,22.950000000000003,39.285000000000004,106.0,N50,N50,550,2027-09-17 12:00:00,Olivia
27.57521237910287/-82.58438613832386,78,77,88,0.02295,rain,92.04,24.435000000000002,40.365,109.0,N10,N10,510,2027-09-17 12:00:00,Olivia
27.40958230929196/-82.56607332708364,77,75,87,0.03105,rain,93.22,18.765,32.67,110.0,E30,E30,130,2027-09-17 12:00:00,Olivia
27.58244732780023/-82.47046351483293,78,77,88,0.027000000000000003,rain,91.77,24.165,39.96000000000001,108.0,N30,N30,530,2027-09-17 12:00:00,Olivia
27.51631940991088/-82.32950123468633,78,77,87,0.028350000000000004,rain,92.05,22.815,38.07,108.0,N40,N40,540,2027-09-17 12:00:00,Olivia
27.48566734980852/-82.57935903047095,76,76,87,0.05265,rain,90.8,21.195,33.345,110.0,W10,W10,310,2027-09-17 10:40:00,Olivia
27.42519527588937/-82.593902809873,75,75,87,0.04995,rain,91.26,20.385,32.805,110.0,W40,W40,340,2027-09-17 10:40:00,Olivia
27.48091629798749/-82.43623531900593,76,76,87,0.05535,rain,90.44,21.735000000000003,33.615,110.0,N70,N70,570,2027-09-17 10:40:00,Olivia
27.43756032249264/-82.56105489081881,75,75,87,0.0486,rain,91.27,20.385,32.67,110.0,W30,W30,330,2027-09-17 10:40:00,Olivia
27.41355422392606/-82.42773936740639,76,76,87,0.05265,rain,90.82,21.060000000000002,33.21,110.0,N80,N80,580,2027-09-17 10:40:00,Olivia
27.51631940991088/-82.32950123468633,77,77,87,0.06345,rain,89.55,22.950000000000003,34.695,110.0,N40,N40,540,2027-09-17 10:40:00,Olivia
27.51337266681446/-82.7160042494716,77,77,87,0.06345,rain,89.61,23.22,35.1,111.0,W80,W80,380,2027-09-17 10:40:00,Olivia
27.43718857770742/-82.49526276632398,76,76,87,0.04995,rain,91.13,20.655,32.805,110.0,E50,E50,150,2027-09-17 10:40:00,Olivia
27.34076849562474/-82.154246879885,76,76,88,0.07425000000000001,rain,90.74,18.36,32.67,110.0,N60,N60,560,2027-09-17 10:40:00,Olivia
27.45564167051887/-82.57125875181734,76,76,87,0.04995,rain,91.14,20.52,32.805,110.0,W20,W20,320,2027-09-17 10:40:00,Olivia
27.4113915222411/-82.63641742330496,76,76,87,0.051300000000000005,rain,91.08,20.655,32.94,110.0,W95,W95,395,2027-09-17 10:40:00,Olivia
27.58244732780023/-82.47046351483293,77,77,88,0.0675,rain,89.06,23.895,35.775000000000006,111.0,N30,N30,530,2027-09-17 10:40:00,Olivia
27.42497082223545/-82.53885956314242,75,75,87,0.04725000000000001,rain,91.31,20.25,32.67,110.0,E20,E20,120,2027-09-17 10:40:00,Olivia
27.40958230929196/-82.56607332708364,75,75,87,0.04995,rain,91.35,20.25,32.67,110.0,E30,E30,130,2027-09-17 10:40:00,Olivia
27.44964845888914/-82.63872640241588,76,76,87,0.05265,rain,90.88,21.060000000000002,33.21,110.0,W50,W50,350,2027-09-17 10:40:00,Olivia
27.52844207484047/-82.73131060040626,77,77,88,0.06615,rain,89.33,23.760000000000005,35.64,112.0,W70,W70,370,2027-09-17 10:40:00,Olivia
27.4079906908935/-82.49381870885438,75,75,87,0.0486,rain,91.22,20.52,32.805,110.0,E60,E60,160,2027-09-17 10:40:00,Olivia
27.48534636382016/-82.54659978322104,76,76,87,0.05265,rain,90.84,21.060000000000002,33.21,110.0,E10,E10,110,2027-09-17 10:40:00,Olivia
27.4920066298147/-82.50196786939364,76,76,87,0.054000000000000006,rain,90.65,21.330000000000002,33.480000000000004,110.0,E40,E40,140,2027-09-17 10:40:00,Olivia
27.50413881751056/-82.64579861863763,76,76,87,0.05805,rain,90.19,22.14,34.155,111.0,W60,W60,360,2027-09-17 10:40:00,Olivia
27.46814086298033/-82.70183801706406,76,76,87,0.05805,rain,90.24,22.14,34.155,111.0,W90,W90,399,2027-09-17 10:40:00,Olivia
27.57521237910287/-82.58438613832386,77,77,88,0.06885,rain,89.05,24.165,36.045,112.0,N10,N10,510,2027-09-17 10:40:00,Olivia
27.55013563136573/-82.17022585799779,77,77,88,0.0675,rain,88.99,23.760000000000005,35.64,110.0,N50,N50,550,2027-09-17 10:40:00,Olivia
27.57521237910287/-82.52810297841918,77,77,88,0.0675,rain,89.16,23.895,35.775000000000006,111.0,N20,N20,520,2027-09-17 10:40:00,Olivia
27.44964845888914/-82.63872640241588,76,76,87,0.06075,rain,87.38,20.52,30.780000000000005,120.0,W50,W50,350,2027-09-17 09:20:00,Olivia
27.51631940991088/-82.32950123468633,78,77,87,0.039150000000000004,rain,86.15,20.925,32.94,118.0,N40,N40,540,2027-09-17 09:20:00,Olivia
27.48566734980852/-82.57935903047095,76,76,87,0.0594,rain,87.32,20.52,30.915,120.0,W10,W10,310,2027-09-17 09:20:00,Olivia
27.41355422392606/-82.42773936740639,76,76,87,0.06075,rain,87.35,20.52,30.780000000000005,119.0,N80,N80,580,2027-09-17 09:20:00,Olivia
27.40958230929196/-82.56607332708364,75,75,87,0.06885,rain,87.69,20.25,29.700000000000003,120.0,E30,E30,130,2027-09-17 09:20:00,Olivia
27.52844207484047/-82.73131060040626,78,77,88,0.03645,rain,86.06,21.465000000000003,33.885000000000005,118.0,W70,W70,370,2027-09-17 09:20:00,Olivia
27.57521237910287/-82.52810297841918,78,77,88,0.032400000000000005,rain,85.88,21.465000000000003,34.02,118.0,N20,N20,520,2027-09-17 09:20:00,Olivia
27.48091629798749/-82.43623531900593,76,76,87,0.054000000000000006,rain,87.0,20.655,31.455000000000002,119.0,N70,N70,570,2027-09-17 09:20:00,Olivia
27.45564167051887/-82.57125875181734,76,76,87,0.06615,rain,87.62,20.385,30.105000000000004,120.0,W20,W20,320,2027-09-17 09:20:00,Olivia
27.43718857770742/-82.49526276632398,76,76,87,0.06480000000000001,rain,87.64,20.385,30.105000000000004,120.0,E50,E50,150,2027-09-17 09:20:00,Olivia
27.4079906908935/-82.49381870885438,76,75,87,0.06615,rain,87.73,20.25,29.835000000000004,120.0,E60,E60,160,2027-09-17 09:20:00,Olivia
27.34076849562474/-82.154246879885,76,76,88,0.25245,rain,91.07,18.36,29.565,132.0,N60,N60,560,2027-09-17 09:20:00,Olivia
27.46814086298033/-82.70183801706406,77,76,87,0.051300000000000005,rain,86.83,20.925,32.265,119.0,W90,W90,399,2027-09-17 09:20:00,Olivia
27.43756032249264/-82.56105489081881,75,75,87,0.0675,rain,87.73,20.25,29.835000000000004,120.0,W30,W30,330,2027-09-17 09:20:00,Olivia
27.48534636382016/-82.54659978322104,76,76,87,0.06075,rain,87.36,20.52,30.780000000000005,120.0,E10,E10,110,2027-09-17 09:20:00,Olivia
27.57521237910287/-82.58438613832386,78,77,88,0.03105,rain,85.82,21.6,34.29,118.0,N10,N10,510,2027-09-17 09:20:00,Olivia
27.58244732780023/-82.47046351483293,78,77,88,0.03105,rain,85.75,21.330000000000002,33.885000000000005,118.0,N30,N30,530,2027-09-17 09:20:00,Olivia
27.4920066298147/-82.50196786939364,76,76,87,0.05805,rain,87.19,20.52,31.185000000000002,119.0,E40,E40,140,2027-09-17 09:20:00,Olivia
27.50413881751056/-82.64579861863763,77,76,87,0.04995,rain,86.79,20.925,32.400000000000006,119.0,W60,W60,360,2027-09-17 09:20:00,Olivia
27.55013563136573/-82.17022585799779,78,77,88,0.028350000000000004,rain,85.58,21.060000000000002,33.480000000000004,117.0,N50,N50,550,2027-09-17 09:20:00,Olivia
27.42497082223545/-82.53885956314242,75,75,87,0.06885,rain,87.81,20.25,29.700000000000003,120.0,E20,E20,120,2027-09-17 09:20:00,Olivia
27.42519527588937/-82.593902809873,76,75,87,0.0675,rain,87.69,20.25,29.835000000000004,120.0,W40,W40,340,2027-09-17 09:20:00,Olivia
27.51337266681446/-82.7160042494716,78,77,87,0.0405,rain,86.3,21.330000000000002,33.480000000000004,119.0,W80,W80,380,2027-09-17 09:20:00,Olivia
27.4113915222411/-82.63641742330496,76,76,87,0.06480000000000001,rain,87.55,20.385,30.375000000000004,120.0,W95,W95,395,2027-09-17 09:20:00,Olivia
27.48534636382016/-82.54659978322104,78,76,87,0.0,,84.06,15.390000000000002,33.21,111.0,E10,E10,110,2027-09-17 08:00:00,Olivia
27.42519527588937/-82.593902809873,78,75,87,0.0,,84.45,14.175,32.805,110.0,W40,W40,340,2027-09-17 08:00:00,Olivia
27.51631940991088/-82.32950123468633,79,77,87,0.0,,82.75,18.765,34.29,114.0,N40,N40,540,2027-09-17 08:00:00,Olivia
